"API_WELLNO","WH_LONG83","WH_LAT83","CSDCODE","Cum Oil","Cum Gas","SizeCategory","PointSize","Predicted_Value"
"34121245130000",-81.330999,39.902183,"PNPL",22477,3555920,"Medium",2,-0.279940420317442
"34121245140000",-81.404156,39.881456,"PNPL",203650,3599306,"Large",3,-0.54168876820521
"34121245150000",-81.404232,39.881396,"PNPL",166741,3002496,"Large",3,-0.54168876820521
"34121245160000",-81.404235,39.881399,"PNPL",216718,3326477,"Large",3,-0.54168876820521
"34121245240000",-81.403395,39.808575,"PNPL",181289,5542297,"Large",3,1.21710268589371
"34121245290000",-81.370974,39.865063,"PNPL",83434,3987022,"Large",3,0.262614297951543
"34121245300000",-81.32908,39.81828,"PNPL",21112,5405127,"Medium",2,0.195130938099468
"34121245310000",-81.329126,39.818305,"PNPL",23659,6884725,"Medium",2,0.195130938099468
"34121245320000",-81.318639,39.822752,"PNPL",3148,5632361,"Small",1,0.195130938099468
"34121245330000",-81.318516,39.822677,"PNPL",3299,6449976,"Small",1,0.195130938099468
"34121245350000",-81.318597,39.82273,"PNPL",2882,5366572,"Small",1,0.195130938099468
"34121245360000",-81.370812,39.864955,"PNPL",69351,6466353,"Large",3,0.262614297951543
"34121245370000",-81.370773,39.864927,"PNPL",68334,5991103,"Large",3,0.262614297951543
"34121245380000",-81.370851,39.864982,"PNPL",90915,7529375,"Large",3,0.262614297951543
"34121245390000",-81.370731,39.864902,"PNPL",57457,6203333,"Medium",2,0.262614297951543
"34121245400000",-81.370692,39.864874,"PNPL",77937,8144932,"Large",3,0.262614297951543
"34121245470100",-81.45743,39.852783,"PNPL",67560,584843,"Large",3,0.472797464354774
"34121245480000",-81.370893,39.86501,"PNPL",131621,6781562,"Large",3,0.262614297951543
"34121245490000",-81.370932,39.865035,"PNPL",162978,5538310,"Large",3,0.262614297951543
"34121245500000",-81.25941,39.90436,"PNPL",7031,8238074,"Medium",2,-0.330348630831179
"34121245510000",-81.259433,39.904439,"PNPL",5869,6531181,"Medium",2,-0.330348630831179
"34121245520000",-81.25942,39.904398,"PNPL",5664,6695112,"Medium",2,-0.330348630831179
"34121245780000",-81.354408,39.919732,"PNPL",63214,4006511,"Large",3,-0.946224054460928
"34121245790000",-81.354402,39.919691,"PNPL",68834,5888179,"Large",3,-0.946224054460928
"34121245800000",-81.354395,39.91965,"PNPL",83901,5989980,"Large",3,-0.946224054460928
"34121245840000",-81.334437,39.872975,"PNPL",54860,4951783,"Medium",2,0.296134751294245
"34121245890000",-81.393137,39.692986,"PNPL",43776,7379432,"Medium",2,-0.128528115681956
"34121245900000",-81.354389,39.919608,"PNPL",130597,6286737,"Large",3,-0.946224054460928
"34121245960000",-81.276213,39.885581,"PNPL",34385,5073507,"Medium",2,-0.330348630831179
"34121245980000",-81.27618,39.885661,"PNPL",33080,5804078,"Medium",2,-0.330348630831179
"34121245990000",-81.323501,39.775264,"PNPL",0,8197155,"Small",1,0.660166209656144
"34121246000000",-81.32344,39.77531,"PNPL",0,5176231,"Small",1,0.660166209656144
"34121246010000",-81.273772,39.898943,"PNPL",14654,3437183,"Medium",2,-0.330348630831179
"34121246020000",-81.27631,39.885346,"PNPL",5032,5292311,"Small",1,-0.330348630831179
"34121246030000",-81.276295,39.885385,"PNPL",4682,4529335,"Small",1,-0.330348630831179
"34121246040000",-81.276277,39.885423,"PNPL",5395,4671815,"Medium",2,-0.330348630831179
"34121246050000",-81.276247,39.885502,"PNPL",7774,5201147,"Medium",2,-0.330348630831179
"34121246060000",-81.276262,39.885464,"PNPL",6088,4855823,"Medium",2,-0.330348630831179
"34121246070000",-81.354376,39.919526,"PNPL",128624,4130298,"Large",3,-0.946224054460928
"34121246090000",-81.273463,39.898882,"PNPL",14182,9266548,"Medium",2,-0.330348630831179
"34121246100000",-81.273512,39.898893,"PNPL",10258,7152963,"Medium",2,-0.330348630831179
"34121246120000",-81.273722,39.898931,"PNPL",18281,3859427,"Medium",2,-0.330348630831179
"34121246130000",-81.273566,39.898902,"PNPL",24090,5853218,"Medium",2,-0.330348630831179
"34121246140000",-81.273615,39.898914,"PNPL",20196,4310094,"Medium",2,-0.330348630831179
"34121246150000",-81.371158,39.912822,"PNPL",163266,4757450,"Large",3,-0.946224054460928
"34121246160000",-81.371111,39.912847,"PNPL",183455,8960241,"Large",3,-0.946224054460928
"34121246170000",-81.371024,39.912892,"PNPL",160309,7894084,"Large",3,-0.946224054460928
"34121246180000",-81.371068,39.912868,"PNPL",172373,8075508,"Large",3,-0.946224054460928
"34121246190000",-81.370978,39.912917,"PNPL",151030,7934256,"Large",3,-0.946224054460928
"34121246210000",-81.307311,39.937132,"PNPL",30778,3847441,"Medium",2,0.17246802699532
"34121246220000",-81.307307,39.937174,"PNPL",41734,4780970,"Medium",2,0.17246802699532
"34121246230000",-81.307303,39.937215,"PNPL",44291,5363459,"Medium",2,0.17246802699532
"34121246270000",-81.33466,39.872864,"PNPL",44571,9273545,"Medium",2,0.296134751294245
"34121246280000",-81.33448,39.872953,"PNPL",31071,7116090,"Medium",2,0.296134751294245
"34121246290000",-81.334617,39.872886,"PNPL",42915,8511579,"Medium",2,0.296134751294245
"34121246300000",-81.33457,39.872907,"PNPL",33733,6317828,"Medium",2,0.296134751294245
"34121246320000",-81.393243,39.69299,"PNPL",30255,5584169,"Medium",2,-0.128528115681956
"34133244200100",-81.336621,40.995002,"PNPL",583,0,"Small",1,-1.14697051316308
"34133244300100",-81.256608,41.103049,"PNPL",3726,515662,"Small",1,-0.230942122212919
"34155240570100",-80.5536,41.34787,"PNPL",5739,333577,"Medium",2,-0.23857731964851
"34155240640100",-80.812268,41.176284,"PNPL",36726,1069632,"Medium",2,1.48428096547671
"34155240660100",-80.658248,41.354977,"PNPL",7245,269051,"Medium",2,0.770550108364325
"34155240680000",-80.584702,41.314336,"PNPL",4566,1003136,"Small",1,-0.432418754022344
"34155240690100",-80.80864,41.389896,"PNPL",3685,41035,"Small",1,0.907868115429021
"34155240700100",-80.700064,41.240912,"PNPL",2494,383488,"Small",1,1.31379519296322
"34155240770000",-80.673182,41.413305,"PNPL",186,1775,"Small",1,0.211483804101018
"34157254850100",-81.659285,40.442184,"PNPL",17884,641925,"Medium",2,1.39893917033808
"34157254940000",-81.436181,40.295218,"PNPL",25600,189040,"Medium",2,0.718493060009869
"34157255080000",-81.393069,40.21622,"PNPL",124104,937825,"Large",3,0.684351281802857
"34157255140000",-81.393284,40.216222,"PNPL",37381,291786,"Medium",2,0.684351281802857
"34157255170100",-81.316196,40.349449,"PNPL",99498,859176,"Large",3,1.20884402932371
"34167297230000",-81.419126,39.618971,"PNPL",32159,2563491,"Medium",2,-0.672227405758123
"34167297240100",-81.419084,39.618929,"PNPL",45755,3340192,"Medium",2,-0.672227405758123
"34167297290000",-81.506856,39.562896,"PNPL",12113,861181,"Medium",2,-1.14697051316308
"34167297300000",-81.506856,39.562896,"PNPL",32956,2333180,"Medium",2,-1.14697051316308
"34167297320100",-81.400919,39.545057,"PNPL",27653,3652076,"Medium",2,-0.325398948536033
"34167297570100",-81.403284,39.451922,"PNPL",7599,4616632,"Medium",2,-0.520361236825936
